Timestamp,Frame,Autos_Lavados
2025-11-28 17:06:49,140,2
2025-11-28 17:06:49,141,2
2025-11-28 17:06:49,142,2
2025-11-28 17:06:49,143,2
2025-11-28 17:06:49,144,2
2025-11-28 17:06:50,145,2
2025-11-28 17:06:50,146,2
2025-11-28 17:06:50,147,2
2025-11-28 17:06:50,148,2
2025-11-28 17:06:50,149,2
2025-11-28 17:06:50,150,2
2025-11-28 17:06:50,151,2
2025-11-28 17:06:50,152,2
2025-11-28 17:06:50,153,2
2025-11-28 17:06:50,154,2
2025-11-28 17:06:50,155,2
2025-11-28 17:06:50,156,2
2025-11-28 17:06:50,157,2
2025-11-28 17:06:50,158,2
2025-11-28 17:06:50,159,2
2025-11-28 17:06:50,160,2
2025-11-28 17:06:51,161,2
2025-11-28 17:06:51,162,2
2025-11-28 17:06:51,163,2
2025-11-28 17:06:51,164,2
2025-11-28 17:06:51,165,2
2025-11-28 17:06:51,166,2
2025-11-28 17:06:51,167,2
2025-11-28 17:06:51,168,2
2025-11-28 17:06:51,169,2
2025-11-28 17:06:51,170,2
2025-11-28 17:06:51,171,2
2025-11-28 17:06:51,172,2
2025-11-28 17:06:51,173,2
2025-11-28 17:06:51,174,2
2025-11-28 17:06:51,175,2
2025-11-28 17:06:51,176,2
2025-11-28 17:06:51,177,2
2025-11-28 17:06:52,178,2
2025-11-28 17:06:52,179,2
2025-11-28 17:06:52,180,2
2025-11-28 17:06:52,181,2
2025-11-28 17:06:52,182,2
2025-11-28 17:06:52,183,2
2025-11-28 17:06:52,184,2
2025-11-28 17:06:52,185,2
2025-11-28 17:06:52,186,2
2025-11-28 17:06:52,187,2
2025-11-28 17:06:52,188,2
2025-11-28 17:06:52,189,2
2025-11-28 17:06:52,190,2
2025-11-28 17:06:52,191,2
2025-11-28 17:06:52,192,2
2025-11-28 17:06:52,193,2
2025-11-28 17:06:52,194,2
2025-11-28 17:06:52,195,2
2025-11-28 17:06:53,196,2
2025-11-28 17:06:53,197,2
2025-11-28 17:06:53,198,2
2025-11-28 17:06:53,199,2
2025-11-28 17:06:53,200,2
2025-11-28 17:06:53,201,2
2025-11-28 17:06:53,202,2
2025-11-28 17:06:53,203,2
2025-11-28 17:06:53,204,2
2025-11-28 17:06:53,205,2
2025-11-28 17:06:53,206,2
2025-11-28 17:06:53,207,2
2025-11-28 17:06:53,208,2
2025-11-28 17:06:53,209,2
2025-11-28 17:06:53,210,2
2025-11-28 17:06:53,211,2
2025-11-28 17:06:53,212,2
2025-11-28 17:06:53,213,2
2025-11-28 17:06:54,214,2
2025-11-28 17:06:54,215,2
2025-11-28 17:06:54,216,2
2025-11-28 17:06:54,217,2
2025-11-28 17:06:54,218,2
2025-11-28 17:06:54,219,2
2025-11-28 17:06:54,220,2
2025-11-28 17:06:54,221,2
2025-11-28 17:06:54,222,2
2025-11-28 17:06:54,223,2
2025-11-28 17:06:54,224,2
2025-11-28 17:06:54,225,2
2025-11-28 17:06:54,226,2
2025-11-28 17:06:54,227,2
2025-11-28 17:06:54,228,2
2025-11-28 17:06:54,229,2
2025-11-28 17:06:54,230,2
2025-11-28 17:06:54,231,2
2025-11-28 17:06:55,232,2
2025-11-28 17:06:55,233,2
2025-11-28 17:06:55,234,2
2025-11-28 17:06:55,235,2
2025-11-28 17:06:55,236,2
2025-11-28 17:06:55,237,2
2025-11-28 17:06:55,238,2
2025-11-28 17:06:55,239,2
2025-11-28 17:06:55,240,2
2025-11-28 17:06:55,241,2
2025-11-28 17:06:55,242,2
2025-11-28 17:06:55,243,2
2025-11-28 17:06:55,244,2
2025-11-28 17:06:55,245,2
2025-11-28 17:06:55,246,2
2025-11-28 17:06:55,247,2
2025-11-28 17:06:55,248,2
2025-11-28 17:06:56,249,2
2025-11-28 17:06:56,250,2
2025-11-28 17:06:56,251,2
2025-11-28 17:06:56,252,2
2025-11-28 17:06:56,253,2
2025-11-28 17:06:56,254,2
2025-11-28 17:06:56,255,2
2025-11-28 17:06:56,256,2
2025-11-28 17:06:56,257,2
2025-11-28 17:06:56,258,2
2025-11-28 17:06:56,259,2
2025-11-28 17:06:56,260,2
2025-11-28 17:06:56,261,2
2025-11-28 17:06:56,262,2
2025-11-28 17:06:56,263,2
2025-11-28 17:06:56,264,2
2025-11-28 17:06:56,265,2
2025-11-28 17:06:56,266,2
2025-11-28 17:06:57,267,2
2025-11-28 17:06:57,268,2
2025-11-28 17:06:57,269,2
2025-11-28 17:06:57,270,2
2025-11-28 17:06:57,271,2
2025-11-28 17:06:57,272,2
2025-11-28 17:06:57,273,2
2025-11-28 17:06:57,274,2
2025-11-28 17:06:57,275,2
2025-11-28 17:06:57,276,2
2025-11-28 17:06:57,277,2
2025-11-28 17:06:57,278,2
2025-11-28 17:06:57,279,2
2025-11-28 17:06:57,280,2
2025-11-28 17:06:57,281,2
2025-11-28 17:06:57,282,2
2025-11-28 17:06:57,283,2
2025-11-28 17:06:57,284,2
2025-11-28 17:06:58,285,2
2025-11-28 17:06:58,286,2
2025-11-28 17:06:58,287,2
2025-11-28 17:06:58,288,2
2025-11-28 17:06:58,289,2
2025-11-28 17:06:58,290,2
2025-11-28 17:06:58,291,2
2025-11-28 17:06:58,292,2
2025-11-28 17:06:58,293,2
2025-11-28 17:06:58,294,2
2025-11-28 17:06:58,295,2
2025-11-28 17:06:58,296,2
2025-11-28 17:06:58,297,2
2025-11-28 17:06:58,298,2
2025-11-28 17:06:58,299,2
2025-11-28 17:06:58,300,2
2025-11-28 17:06:58,301,2
2025-11-28 17:06:58,302,2
2025-11-28 17:06:59,303,2
2025-11-28 17:06:59,304,2
2025-11-28 17:06:59,305,2
2025-11-28 17:06:59,306,2
2025-11-28 17:06:59,307,2
2025-11-28 17:06:59,308,2
2025-11-28 17:06:59,309,2
2025-11-28 17:06:59,310,2
2025-11-28 17:06:59,311,2
2025-11-28 17:06:59,312,2
2025-11-28 17:06:59,313,2
2025-11-28 17:06:59,314,2
2025-11-28 17:06:59,315,2
2025-11-28 17:06:59,316,2
2025-11-28 17:06:59,317,2
2025-11-28 17:06:59,318,2
2025-11-28 17:06:59,319,2
2025-11-28 17:07:00,320,2
2025-11-28 17:07:00,321,2
2025-11-28 17:07:00,322,2
2025-11-28 17:07:00,323,2
2025-11-28 17:07:00,324,2
2025-11-28 17:07:00,325,2
2025-11-28 17:07:00,326,2
2025-11-28 17:07:00,327,2
2025-11-28 17:07:00,328,2
2025-11-28 17:07:00,329,2
2025-11-28 17:07:00,330,2
2025-11-28 17:07:00,331,2
2025-11-28 17:07:00,332,2
2025-11-28 17:07:00,333,2
2025-11-28 17:07:00,334,2
2025-11-28 17:07:00,335,2
2025-11-28 17:07:00,336,2
2025-11-28 17:07:00,337,2
2025-11-28 17:07:01,338,2
2025-11-28 17:07:01,339,2
2025-11-28 17:07:01,340,2
2025-11-28 17:07:01,341,2
2025-11-28 17:07:01,342,2
2025-11-28 17:07:01,343,2
2025-11-28 17:07:01,344,2
2025-11-28 17:07:01,345,2
2025-11-28 17:07:01,346,2
2025-11-28 17:07:01,347,2
2025-11-28 17:07:01,348,2
2025-11-28 17:07:01,349,2
2025-11-28 17:07:01,350,2
2025-11-28 17:07:01,351,2
2025-11-28 17:07:01,352,2
2025-11-28 17:07:01,353,2
2025-11-28 17:07:01,354,2
2025-11-28 17:07:02,355,2
2025-11-28 17:07:02,356,2
2025-11-28 17:07:02,357,2
2025-11-28 17:07:02,358,2
2025-11-28 17:07:02,359,2
2025-11-28 17:07:02,360,2
2025-11-28 17:07:02,361,2
2025-11-28 17:07:02,362,2
2025-11-28 17:07:02,363,2
2025-11-28 17:07:02,364,2
2025-11-28 17:07:02,365,2
2025-11-28 17:07:02,366,2
2025-11-28 17:07:02,367,2
2025-11-28 17:07:02,368,3
2025-11-28 17:07:02,369,3
2025-11-28 17:07:02,370,4
2025-11-28 17:07:02,371,4
2025-11-28 17:07:03,372,4
2025-11-28 17:07:03,373,4
2025-11-28 17:07:03,374,4
2025-11-28 17:07:03,375,4
2025-11-28 17:07:03,376,4
2025-11-28 17:07:03,377,4
2025-11-28 17:07:03,378,4
2025-11-28 17:07:03,379,4
2025-11-28 17:07:03,380,4
2025-11-28 17:07:03,381,4
2025-11-28 17:07:03,382,4
2025-11-28 17:07:03,383,4
2025-11-28 17:07:03,384,4
2025-11-28 17:07:03,385,4
2025-11-28 17:07:03,386,4
2025-11-28 17:07:03,387,4
2025-11-28 17:07:03,388,4
2025-11-28 17:07:04,389,4
2025-11-28 17:07:04,390,4
2025-11-28 17:07:04,391,4
2025-11-28 17:07:04,392,4
2025-11-28 17:07:04,393,4
2025-11-28 17:07:04,394,4
2025-11-28 17:07:04,395,4
2025-11-28 17:07:04,396,4
2025-11-28 17:07:04,397,4
2025-11-28 17:07:04,398,4
2025-11-28 17:07:04,399,4
2025-11-28 17:07:04,400,4
2025-11-28 17:07:04,401,4
2025-11-28 17:07:04,402,4
2025-11-28 17:07:04,403,4
2025-11-28 17:07:04,404,4
2025-11-28 17:07:04,405,4
2025-11-28 17:07:04,406,4
2025-11-28 17:07:05,407,4
2025-11-28 17:07:05,408,4
2025-11-28 17:07:05,409,4
2025-11-28 17:07:05,410,4
2025-11-28 17:07:05,411,4
2025-11-28 17:07:05,412,4
2025-11-28 17:07:05,413,4
2025-11-28 17:07:05,414,4
2025-11-28 17:07:05,415,4
2025-11-28 17:07:05,416,4
2025-11-28 17:07:05,417,4
2025-11-28 17:07:05,418,4
2025-11-28 17:07:05,419,4
2025-11-28 17:07:05,420,4
2025-11-28 17:07:05,421,4
2025-11-28 17:07:05,422,4
2025-11-28 17:07:06,423,4
2025-11-28 17:07:06,424,4
2025-11-28 17:07:06,425,4
2025-11-28 17:07:06,426,4
2025-11-28 17:07:06,427,4
2025-11-28 17:07:06,428,4
2025-11-28 17:07:06,429,4
2025-11-28 17:07:06,430,4
2025-11-28 17:07:06,431,4
2025-11-28 17:07:06,432,4
2025-11-28 17:07:06,433,4
2025-11-28 17:07:06,434,4
2025-11-28 17:07:06,435,4
2025-11-28 17:07:06,436,4
2025-11-28 17:07:06,437,4
2025-11-28 17:07:06,438,4
2025-11-28 17:07:06,439,4
2025-11-28 17:07:07,440,4
2025-11-28 17:07:07,441,4
2025-11-28 17:07:07,442,4
2025-11-28 17:07:07,443,4
2025-11-28 17:07:07,444,4
2025-11-28 17:07:07,445,4
2025-11-28 17:07:07,446,4
2025-11-28 17:07:07,447,4
2025-11-28 17:07:07,448,4
2025-11-28 17:07:07,449,4
2025-11-28 17:07:07,450,4
2025-11-28 17:07:07,451,4
2025-11-28 17:07:07,452,4
2025-11-28 17:07:07,453,4
2025-11-28 17:07:07,454,4
2025-11-28 17:07:07,455,4
2025-11-28 17:07:07,456,4
2025-11-28 17:07:07,457,4
2025-11-28 17:07:08,458,4
2025-11-28 17:07:08,459,4
2025-11-28 17:07:08,460,4
2025-11-28 17:07:08,461,4
2025-11-28 17:07:08,462,4
2025-11-28 17:07:08,463,4
2025-11-28 17:07:08,464,4
2025-11-28 17:07:08,465,4
2025-11-28 17:07:08,466,4
2025-11-28 17:07:08,467,4
2025-11-28 17:07:08,468,4
2025-11-28 17:07:08,469,4
2025-11-28 17:07:08,470,4
2025-11-28 17:07:08,471,4
2025-11-28 17:07:08,472,4
2025-11-28 17:07:08,473,4
2025-11-28 17:07:08,474,4
2025-11-28 17:07:09,475,4
2025-11-28 17:07:09,476,4
2025-11-28 17:07:09,477,4
2025-11-28 17:07:09,478,4
2025-11-28 17:07:09,479,4
2025-11-28 17:07:09,480,4
2025-11-28 17:07:09,481,4
2025-11-28 17:07:09,482,4
2025-11-28 17:07:09,483,4
2025-11-28 17:07:09,484,4
2025-11-28 17:07:09,485,4
2025-11-28 17:07:09,486,4
2025-11-28 17:07:09,487,4
2025-11-28 17:07:09,488,4
2025-11-28 17:07:09,489,4
2025-11-28 17:07:09,490,4
2025-11-28 17:07:09,491,4
2025-11-28 17:07:10,492,4
2025-11-28 17:07:10,493,4
2025-11-28 17:07:10,494,4
2025-11-28 17:07:10,495,4
2025-11-28 17:07:10,496,4
2025-11-28 17:07:10,497,4
2025-11-28 17:07:10,498,4
2025-11-28 17:07:10,499,4
2025-11-28 17:07:10,500,4
2025-11-28 17:07:10,501,4
2025-11-28 17:07:10,502,4
2025-11-28 17:07:10,503,4
2025-11-28 17:07:10,504,4
2025-11-28 17:07:10,505,4
2025-11-28 17:07:10,506,4
2025-11-28 17:07:10,507,4
2025-11-28 17:07:10,508,4
2025-11-28 17:07:10,509,4
2025-11-28 17:07:11,510,4
2025-11-28 17:07:11,511,4
2025-11-28 17:07:11,512,4
2025-11-28 17:07:11,513,4
2025-11-28 17:07:11,514,4
2025-11-28 17:07:11,515,4
2025-11-28 17:07:11,516,4
2025-11-28 17:07:11,517,4
2025-11-28 17:07:11,518,4
2025-11-28 17:07:11,519,4
2025-11-28 17:07:11,520,4
2025-11-28 17:07:11,521,4
2025-11-28 17:07:11,522,4
2025-11-28 17:07:11,523,4
2025-11-28 17:07:11,524,4
2025-11-28 17:07:11,525,4
2025-11-28 17:07:12,526,4
2025-11-28 17:07:12,527,4
2025-11-28 17:07:12,528,4
2025-11-28 17:07:12,529,4
2025-11-28 17:07:12,530,4
2025-11-28 17:07:12,531,4
2025-11-28 17:07:12,532,4
2025-11-28 17:07:12,533,4
2025-11-28 17:07:12,534,4
2025-11-28 17:07:12,535,4
2025-11-28 17:07:12,536,4
2025-11-28 17:07:12,537,4
2025-11-28 17:07:12,538,4
2025-11-28 17:07:12,539,4
2025-11-28 17:07:12,540,4
2025-11-28 17:07:12,541,4
2025-11-28 17:07:12,542,4
2025-11-28 17:07:13,543,4
2025-11-28 17:07:13,544,4
2025-11-28 17:07:13,545,4
2025-11-28 17:07:13,546,4
2025-11-28 17:07:13,547,4
2025-11-28 17:07:13,548,4
2025-11-28 17:07:13,549,4
2025-11-28 17:07:13,550,4
2025-11-28 17:07:13,551,4
2025-11-28 17:07:13,552,4
2025-11-28 17:07:13,553,4
2025-11-28 17:07:13,554,4
2025-11-28 17:07:13,555,4
2025-11-28 17:07:13,556,4
2025-11-28 17:07:13,557,4
2025-11-28 17:07:13,558,4
2025-11-28 17:07:13,559,4
2025-11-28 17:07:14,560,4
2025-11-28 17:07:14,561,4
2025-11-28 17:07:14,562,4
2025-11-28 17:07:14,563,4
2025-11-28 17:07:14,564,4
2025-11-28 17:07:14,565,4
2025-11-28 17:07:14,566,4
2025-11-28 17:07:14,567,4
2025-11-28 17:07:14,568,4
2025-11-28 17:07:14,569,4
2025-11-28 17:07:14,570,4
2025-11-28 17:07:14,571,4
2025-11-28 17:07:14,572,4
2025-11-28 17:07:14,573,4
2025-11-28 17:07:14,574,4
2025-11-28 17:07:14,575,4
2025-11-28 17:07:14,576,4
2025-11-28 17:07:15,577,4
2025-11-28 17:07:15,578,4
2025-11-28 17:07:15,579,4
2025-11-28 17:07:15,580,4
2025-11-28 17:07:15,581,4
2025-11-28 17:07:15,582,4
2025-11-28 17:07:15,583,4
2025-11-28 17:07:15,584,4
2025-11-28 17:07:15,585,4
2025-11-28 17:07:15,586,4
2025-11-28 17:07:15,587,4
2025-11-28 17:07:15,588,4
2025-11-28 17:07:15,589,4
2025-11-28 17:07:15,590,4
2025-11-28 17:07:15,591,4
2025-11-28 17:07:15,592,4
2025-11-28 17:07:15,593,4
2025-11-28 17:07:15,594,4
2025-11-28 17:07:16,595,4
2025-11-28 17:07:16,596,4
2025-11-28 17:07:16,597,4
2025-11-28 17:07:16,598,4
2025-11-28 17:07:16,599,4
2025-11-28 17:07:16,600,4
2025-11-28 17:07:16,601,4
2025-11-28 17:07:16,602,4
2025-11-28 17:07:16,603,4
2025-11-28 17:07:16,604,4
2025-11-28 17:07:16,605,4
2025-11-28 17:07:16,606,4
2025-11-28 17:07:16,607,4
2025-11-28 17:07:16,608,4
2025-11-28 17:07:16,609,4
2025-11-28 17:07:16,610,4
2025-11-28 17:07:16,611,4
2025-11-28 17:07:16,612,4
2025-11-28 17:07:17,613,4
2025-11-28 17:07:17,614,4
2025-11-28 17:07:17,615,4
2025-11-28 17:07:17,616,4
2025-11-28 17:07:17,617,4
2025-11-28 17:07:17,618,4
2025-11-28 17:07:17,619,4
2025-11-28 17:07:17,620,4
2025-11-28 17:07:17,621,4
2025-11-28 17:07:17,622,4
2025-11-28 17:07:17,623,4
2025-11-28 17:07:17,624,4
2025-11-28 17:07:17,625,4
2025-11-28 17:07:17,626,4
2025-11-28 17:07:17,627,4
2025-11-28 17:07:17,628,4
2025-11-28 17:07:17,629,4
2025-11-28 17:07:17,630,4
2025-11-28 17:07:18,631,4
2025-11-28 17:07:18,632,4
2025-11-28 17:07:18,633,4
2025-11-28 17:07:18,634,4
2025-11-28 17:07:18,635,4
2025-11-28 17:07:18,636,4
2025-11-28 17:07:18,637,4
2025-11-28 17:07:18,638,4
2025-11-28 17:07:18,639,4
2025-11-28 17:07:18,640,4
2025-11-28 17:07:18,641,4
2025-11-28 17:07:18,642,4
2025-11-28 17:07:18,643,4
2025-11-28 17:07:18,644,4
2025-11-28 17:07:18,645,4
2025-11-28 17:07:18,646,4
2025-11-28 17:07:18,647,4
2025-11-28 17:07:19,648,4
2025-11-28 17:07:19,649,4
2025-11-28 17:07:19,650,4
2025-11-28 17:07:19,651,4
2025-11-28 17:07:19,652,4
2025-11-28 17:07:19,653,4
2025-11-28 17:07:19,654,4
2025-11-28 17:07:19,655,4
2025-11-28 17:07:19,656,4
2025-11-28 17:07:19,657,4
2025-11-28 17:07:19,658,4
2025-11-28 17:07:19,659,4
2025-11-28 17:07:19,660,4
2025-11-28 17:07:19,661,4
2025-11-28 17:07:19,662,4
2025-11-28 17:07:19,663,4
2025-11-28 17:07:19,664,4
2025-11-28 17:07:19,665,4
2025-11-28 17:07:20,666,4
2025-11-28 17:07:20,667,4
2025-11-28 17:07:20,668,4
2025-11-28 17:07:20,669,4
2025-11-28 17:07:20,670,4
2025-11-28 17:07:20,671,4
2025-11-28 17:07:20,672,4
2025-11-28 17:07:20,673,4
2025-11-28 17:07:20,674,4
2025-11-28 17:07:20,675,4
2025-11-28 17:07:20,676,4
2025-11-28 17:07:20,677,4
2025-11-28 17:07:20,678,4
2025-11-28 17:07:20,679,4
2025-11-28 17:07:20,680,4
2025-11-28 17:07:20,681,4
2025-11-28 17:07:20,682,4
2025-11-28 17:07:21,683,4
2025-11-28 17:07:21,684,4
2025-11-28 17:07:21,685,4
2025-11-28 17:07:21,686,4
2025-11-28 17:07:21,687,4
2025-11-28 17:07:21,688,4
2025-11-28 17:07:21,689,4
2025-11-28 17:07:21,690,4
2025-11-28 17:07:21,691,4
2025-11-28 17:07:21,692,4
2025-11-28 17:07:21,693,4
2025-11-28 17:07:21,694,4
2025-11-28 17:07:21,695,4
2025-11-28 17:07:21,696,4
2025-11-28 17:07:21,697,4
2025-11-28 17:07:21,698,4
2025-11-28 17:07:21,699,4
2025-11-28 17:07:22,700,4
2025-11-28 17:07:22,701,4
2025-11-28 17:07:22,702,4
2025-11-28 17:07:22,703,4
2025-11-28 17:07:22,704,4
2025-11-28 17:07:22,705,4
2025-11-28 17:07:22,706,4
2025-11-28 17:07:22,707,4
2025-11-28 17:07:22,708,4
2025-11-28 17:07:22,709,4
2025-11-28 17:07:22,710,4
2025-11-28 17:07:22,711,4
2025-11-28 17:07:22,712,4
2025-11-28 17:07:22,713,4
2025-11-28 17:07:22,714,4
2025-11-28 17:07:22,715,4
2025-11-28 17:07:23,716,4
2025-11-28 17:07:23,717,4
2025-11-28 17:07:23,718,4
2025-11-28 17:07:23,719,4
2025-11-28 17:07:23,720,4
2025-11-28 17:07:23,721,4
2025-11-28 17:07:23,722,4
2025-11-28 17:07:23,723,4
2025-11-28 17:07:23,724,4
2025-11-28 17:07:23,725,4
2025-11-28 17:07:23,726,4
2025-11-28 17:07:23,727,4
2025-11-28 17:07:23,728,4
2025-11-28 17:07:23,729,4
2025-11-28 17:07:23,730,4
2025-11-28 17:07:23,731,4
2025-11-28 17:07:23,732,4
2025-11-28 17:07:24,733,4
2025-11-28 17:07:24,734,4
2025-11-28 17:07:24,735,4
2025-11-28 17:07:24,736,4
2025-11-28 17:07:24,737,4
2025-11-28 17:07:24,738,4
2025-11-28 17:07:24,739,4
2025-11-28 17:07:24,740,4
2025-11-28 17:07:24,741,4
2025-11-28 17:07:24,742,4
2025-11-28 17:07:24,743,4
2025-11-28 17:07:24,744,4
2025-11-28 17:07:24,745,4
2025-11-28 17:07:24,746,4
2025-11-28 17:07:24,747,4
2025-11-28 17:07:24,748,4
2025-11-28 17:07:24,749,4
2025-11-28 17:07:25,750,4
2025-11-28 17:07:25,751,4
2025-11-28 17:07:25,752,4
2025-11-28 17:07:25,753,4
2025-11-28 17:07:25,754,4
2025-11-28 17:07:25,755,4
2025-11-28 17:07:25,756,4
2025-11-28 17:07:25,757,4
2025-11-28 17:07:25,758,4
2025-11-28 17:07:25,759,4
2025-11-28 17:07:25,760,4
2025-11-28 17:07:25,761,4
2025-11-28 17:07:25,762,4
2025-11-28 17:07:25,763,4
2025-11-28 17:07:25,764,4
2025-11-28 17:07:25,765,4
2025-11-28 17:07:25,766,4
2025-11-28 17:07:25,767,4
2025-11-28 17:07:26,768,4
2025-11-28 17:07:26,769,4
2025-11-28 17:07:26,770,4
2025-11-28 17:07:26,771,4
2025-11-28 17:07:26,772,4
2025-11-28 17:07:26,773,4
2025-11-28 17:07:26,774,5
2025-11-28 17:07:26,775,5
2025-11-28 17:07:26,776,6
2025-11-28 17:07:26,777,6
2025-11-28 17:07:26,778,7
2025-11-28 17:07:26,779,7
2025-11-28 17:07:26,780,7
2025-11-28 17:07:26,781,7
2025-11-28 17:07:26,782,7
2025-11-28 17:07:26,783,7
2025-11-28 17:07:26,784,7
2025-11-28 17:07:27,785,7
2025-11-28 17:07:27,786,7
2025-11-28 17:07:27,787,7
2025-11-28 17:07:27,788,8
2025-11-28 17:07:27,789,8
2025-11-28 17:07:27,790,8
2025-11-28 17:07:27,791,8
2025-11-28 17:07:27,792,8
2025-11-28 17:07:27,793,8
2025-11-28 17:07:27,794,8
2025-11-28 17:07:27,795,8
2025-11-28 17:07:27,796,8
2025-11-28 17:07:27,797,8
2025-11-28 17:07:27,798,8
2025-11-28 17:07:27,799,8
2025-11-28 17:07:27,800,8
2025-11-28 17:07:27,801,8
2025-11-28 17:07:28,802,8
2025-11-28 17:07:28,803,8
2025-11-28 17:07:28,804,8
2025-11-28 17:07:28,805,8
2025-11-28 17:07:28,806,9
2025-11-28 17:07:28,807,9
2025-11-28 17:07:28,808,9
2025-11-28 17:07:28,809,9
2025-11-28 17:07:28,810,9
2025-11-28 17:07:28,811,9
2025-11-28 17:07:28,812,10
2025-11-28 17:07:28,813,10
2025-11-28 17:07:28,814,10
2025-11-28 17:07:28,815,10
2025-11-28 17:07:28,816,10
2025-11-28 17:07:28,817,10
2025-11-28 17:07:28,818,10
2025-11-28 17:07:29,819,10
2025-11-28 17:07:29,820,10
2025-11-28 17:07:29,821,10
